Unnamed: 0,Greek Entry,Entry,Definition
22928,παλίμψηστοσ (palimpsestos),פָּלִימְפְּסֶסְט,"palimpsest.  [L. palimpsēstus, from Gk. palimpsestos (= scraped again), compounded of palis (= again), and verbal adj. of psen (= to touch on the surface, to rub). The first element is related to palai (= long ago); see פָּלֵיאוֹגְרַפְיָה and cp. the first element in פָּלִינְדֽרוֹם. The second element is related to Gk. psammos (= sand), psephos (= small stone, pebble); see פְּסֵיפוֹס.] | "
22929,παλίνδρομοσ (palindromos),פָּלִינְדְּרוֹם,"palindrome.  [Gk. palindromos (= running again), compounded of palin (= again) and dromos (= course), whence dromaios kamelos (= dromedary). See ‘dromedary’ in my CEDEL.] | "
22900,παλιός (palios),פָּלֵיאוֹלִיתִי,"paleolithic.  [Coined by John Lubbock, the later Baron Avebury (1834–1913) from Gk. palios (= ancient; see פָּלַיאוֹגְרַפְיָה), lithos (= stone; see לִיתְיוּם), and suff. – ic (q.v. in my CEDEL.).] | "
22721,παλλακή (pallake),פִּילֶגֶשׁ,"1 concubine. [cp. Aram. פַלְקְתָא, Syr. פלקא (= concubine). cp. also Gk. pallake, pallakis (= concubine). Avestic pairika (= beautiful women seducing pious men). All these words are certainly related, but it is difficult to establish the degree of their relationship to one another. cp. פַּלְגָּס.] 2mistress.  [cp. Aram. פַלְקְתָא, Syr. פלקא (= concubine). cp. also Gk. pallake, pallakis (= concubine). Avestic pairika (= beautiful women seducing pious men). All these words are certainly related, but it is difficult to establish the degree of their relationship to one another. cp. פַּלְגָּס.]  | "
23712,πάλλαξ,פַּלְגְּס," (πάλλαξ, πάλληξ, prob. of Semitic origin; cmp. פַּלְגִּיסָא, a. פִּלֶּגֶשׁ) a youth in the intermediate stage between boyhood and maturity; trnsf. a sheep beyond the age of כֶּבֶשׂ and below that of אַיִל (v. ניּקָּד).  Par. I, 3 רבי טרפין קורהו פ' R. T. named such a sheep of thirteen months a pallax. Ḥull. 23a. Tosef. ib. I, 14 הפ' בזה ובזה פסול the pallax is unfit for sacrifice either as כבש or as איל.—Pl. ch. פַּלְגִּיסִין. Targ. Ps. XXXVII, 20 (h. text כרים). | "
22842,πάλλαξ (pallax),פַּלְגָּס,"1sheep thirteen months old. [Gk. pallax (= youth, girl). See פִּילֶגֶשׁ.]2youth between boyhood and adulthood.  [Gk. pallax (= youth, girl). See פִּילֶגֶשׁ.] | "
23712,πάλληξ,פַּלְגְּס," (πάλλαξ, πάλληξ, prob. of Semitic origin; cmp. פַּלְגִּיסָא, a. פִּלֶּגֶשׁ) a youth in the intermediate stage between boyhood and maturity; trnsf. a sheep beyond the age of כֶּבֶשׂ and below that of אַיִל (v. ניּקָּד).  Par. I, 3 רבי טרפין קורהו פ' R. T. named such a sheep of thirteen months a pallax. Ḥull. 23a. Tosef. ib. I, 14 הפ' בזה ובזה פסול the pallax is unfit for sacrifice either as כבש or as איל.—Pl. ch. פַּלְגִּיסִין. Targ. Ps. XXXVII, 20 (h. text כרים). | "
2738,παλλίον,"אַפַּלְיוֹן,  פַּלְיוּם,  פַּלְיוֹן"," (pallium, παλλίον) pallium, a sheet worn as a cloak and used for bed-cover.  Sabb. 120a Ar. a. Rashi (ed. אפיליות, Ms. M. פיליון, corr. acc.). Y. ib. XVI, 15d top פיליון (corr. acc.). Nidd. VIII, 1 וכן בפליום Mish. (Bab. ed. פוליוס, corr. acc., Var. פליון). Treat. S’mahoth XII מאפלוני, read מֵאַפַּלְיוֹנִי. | "
23805,πάλλιον,פַּלְיוּם פַּלְיוֹן," (pallium, πάλλιον) sheet, blanket; mantle.  Nidd. VIII, 1, v. אַפַּלְיוֹן. Y. Sabb. XVI, 15d top פיליון (corr. acc.); Bab. ib. 120a אפיליות (corr. acc., v. אַפַּלְיוֹן). Y. Ber. II, 4c bot. מעבר ליה בפיליוס (corr. acc.) put a sheet over it; a. e.—Pl. פַּלְיוֹנוֹת. Sifra M’tsorʿa, Neg., Par. 7, ch. V אפי הוא לבוש … ועטוף עשרה פ' Rabad (ed. פולייוניות, corr. acc.) even if he is clothed …, and wrapped in ten pallia. | "
23016,πάμφιλοσ (pamphilos),פַּמְפְלֶט,"pamphlet.  [Fren. pamphlet, from Middle Eng. pamflet, alteration of Pamphilet or Panflet, popular name of a Latin comedy of the 12th century, entitled Pamphilus seu de amore. The name Pamphilus derives from Gk. pamphilos, which lit. means ‘beloved of all’, from pan- (see פַּן□) and philos (= lover, friend; see פִילוֹ□).] | "
23076,πανάκεια (panakeia),פָּנָצֵיָה,"panacea (medicine).  [L. panacēa, from Gk. panakeia (= universal remedy), from panakes (= all-healing), compounded of pan– (see פַּן□) and akos (= remedy), which is of uncertain origin. See ‘panacea’ in my CEDEL.] | "
23024,πανδοκεῖον,פּוּנְדָּק," (πανδοκεῖον) inn, tavern, lodging place.  B. Mets. 26a שעשאו פ' לשלשה בני אדם (not ישראל; v. Rabb. D. S. a. l. note 4) when he made his house a lodging place for three persons (at the same time). Sot. 10a (expl. אשל, Gen. XXI, 33) חד אמר פרדס וחד אמר פ' one says, it means, Abraham planted an orchard, and one says, he put up an inn (for the reception of travellers); Gen. R. s. 54 (with play on א̇ש̇ל̇) פונדיק ש̇א̇ל̇ מה תשאל וכ' an inn, (where they say,) ask what you may desire, cake, meat, &c. Macc. 10b הקב""ה מזמינן לפונדיק אחד the Lord causes them to meet at the same inn. Yeb. XVI, 7 (122a) והביאוהו בפונדוק (Y. ed. בפונדק) and they brought him (the sick man) to an inn; a. fr.—[Y. B. Mets. V, 10c bot. אבל בפ', read: בפִיסּוּק.]—Pl. פּוּנְדְּקות. Men. 32b בפוּנְדְּקוֹתֵיהֶן at the door of their lodgings. | "
23029,πανδοκεύς,פּוּנְדָּקִי," (denom. of פּוּנְדָּק = πανδοκεύς) innkeeper, host.  Gitt. VIII, 9; Eduy. IV, 7; Tosef. Yeb. I, 10; Tosef. Gitt. VIII (VI), 8 לנה עמו בפ' she staid over night with him (her divorced husband) as her host. Lev. R. s. 1 איו גנאי … עם פ' שלו it is not beneath a king’s dignity to speak to his host (so did the Lord speak to Abraham, ref. to Gen. XVIII,  | "
23918,πανδοῦρα,פַּנְדּוּרָה," (πανδοῦρα, v. Hesych.  s. v.) pandean pipe (syrinx), the shepherd’s pipe. Y. B. Bath. VII, end, 15d נותן לו כמין פ' he must give him a portion of his field in the shape of a syrinx (a quadrangle one side of which is half as long as its opposite). Ib. III, beg. 13d (expl. מַשְׁכּוֹכִיתָא) אית דמרין פ' (ed. Krot. פנדודה, corr. acc.) some say, the deliverance of the shepherd’s pipe (as symbolical possession); Y. B. Kam. X, end, 7c (expl. ברחא), v. שַׁרְקוּקִיתָא. | "
3108,πανδοῦρα (pandoura),בַּנְז׳וֹ," banjo.  [Eng. banjo, from earlier banjore, banjer, banshaw, Negro alterations of Eng. bandore, from Portuguese bandurra, from L. pandūra, from Gk. pandoura (= a musical instrument of three strings). See ‘pandore’ and ‘banjo’ in my CEDEL.] | "
23025,πανδοῦρα (pandoura),פַּנְדּוּרָה,"pandora, shepherd’s pipe.  [L. pandura (= a three-stringed musical instrument), from Gk. pandoura, which is of unknown origin.] | "
15856,πανδώρα (pandora),מַנְדּוֹלָה,"mandola.  [It. mandola, mandora (= lute), from Late L. pandūra (= a three-stringed musical instrument), from Gk. pandora, which is of unknown origin.] | "
23026,πανδώρα (pandora),פַּנְדּוֹרָה,"Pandora (Greek mythology).  [Gk. pandora (= Pandora; lit. ‘giver of all’, from pan- (see פַּן□) and doron (= gift); see דּוֹרוֹן.] | "
23913,πανεγυρίστης,פַּנְגַּר," (an adaptation of πανεγυρίστης) Pangar (Encomiast), name of one of the generals (duces) before Jerusalem under Vespasian.  Lam. R. to I, 5 חד אמר קילוס שמיה וחד אמר פ' שמיה one says, the name of that dux was Ḳillus (Praise), and one says, his name was Pangar. | "
23086,πάνθειον (pantheion),פַּנְתֵּיאוֹן,"pantheon.  [L. Pantheon, from Gk. pantheion (= temple consecrated to all gods, esp. denoting the Pantheon at Rome), properly neuter of pantheios (= of all gods), which is compounded of pan- (see פַּן□) and theios (= of, or sacred to, a god), from theos (= god). See תֵּיאִיזְם.] | "
23088,πάνθειοσ (pantheios),פַּנְתֵּיאִיסְט,pantheist.  [Coined by the Irish deist John Toland in 1705. cp. Gk. pantheios (= common to all gods). See פַּנְתֵּיאוֹן and suff. □ִיסְט. cp. also the second element in מוֹנוֹתֵּיאִיסְט and in פּוֹלִיתֵּיאִיסְט.] | 
23977,πάνθηρ,פַּנְתֵּיר פַּנְתֵּר," (πάνθηρ) panther or leopard. —Pl. פַּנְתֵּירִין, פַּנְתֵּרִין. Midr. Till. to Ps. LXXVIII, 45 (expl. ערב ib.) מין חיה הוא ושמה פ' והביאן וכ' (not והביאו) it is a species of wild beasts named leopards, and the Lord sent them &c.; Yalk. ib. 820. | "
23090,πάνθηρ (panther),"פַּנְתֵּר,  פַּנְטֵר","panther.  [Gk. panther, a word of Indian origin. cp. Old I. puṇḍárīkam (= tiger), which means perhaps lit. ‘the yellowish (animal)’, and is related to pāṇḍaraḥ (= whitish yellow).] | "
23066,πᾱνῐκόν (panikon),פָּנִיקָה,"panic.  [Fren. panique, from Gk. panikon (shortened from panikon deina (= panic fright), neuter of panikos (= panic), lit.: ‘pertaining to Pan’; orig.: ‘fear caused by Pan’.] | "
23963,παννύκτοι,פַּנִּיקְטִין," (παννύκτοι = παννύχιοι, S.) all-night watches (pervigilia), in gen. camps.  Targ. Ps. LXVIII, 30 מפַּנִּיקְטֵיהוֹן Ar. a. Ms. (ed. מִפַּנְקְטֵי', ed. Wil. מְפַ', corr. acc.).—Lev. R. s. 1 היו אומות העולם … מתוך פַּנִּיקְטֵיהֶן (some ed. פַּנּוּקְ') the nations were in danger of hearing the voice of divine revelation and being frightened out of their camps (Tanḥ. T’rum. 9 לתוך אהליהם), v. תָּרַז.—Gen. R. s. 16 in three things Greece was in advance of Rome, בנימוסין ובפניקטין וכ' Ar. (Ms. Paris בפנקיטין, ed. בפנקיסין, בפנקיסון, corr. acc.) in laws, in the arrangements of camp vigils &c. | "
23963,παννύχιοι,פַּנִּיקְטִין," (παννύκτοι = παννύχιοι, S.) all-night watches (pervigilia), in gen. camps.  Targ. Ps. LXVIII, 30 מפַּנִּיקְטֵיהוֹן Ar. a. Ms. (ed. מִפַּנְקְטֵי', ed. Wil. מְפַ', corr. acc.).—Lev. R. s. 1 היו אומות העולם … מתוך פַּנִּיקְטֵיהֶן (some ed. פַּנּוּקְ') the nations were in danger of hearing the voice of divine revelation and being frightened out of their camps (Tanḥ. T’rum. 9 לתוך אהליהם), v. תָּרַז.—Gen. R. s. 16 in three things Greece was in advance of Rome, בנימוסין ובפניקטין וכ' Ar. (Ms. Paris בפנקיטין, ed. בפנקיסין, בפנקיסון, corr. acc.) in laws, in the arrangements of camp vigils &c. | "
23044,πανούκλιον,פּוּנְקְלִין," (πανούκλιον, Hesych.  s. v. πήνιον; πανοῦλκος quot. in Sm. Ant. s. v. Tela; Lat. panuncula) threads wound around the bobbin. B. Kam. 119b אין לוקחין … ולא פ' (Ms. M. פונקנין, Ms. H. פונקין) you dare not buy from the weaver … threads of the bobbin (v. נִיר IV); Tosef. ib. XI, 11 פָּאנִיקְנִין (Var. פאנקין; anoth. var. סנאקנין, corr. acc.). | "
23044,πανοῦλκος,פּוּנְקְלִין," (πανούκλιον, Hesych.  s. v. πήνιον; πανοῦλκος quot. in Sm. Ant. s. v. Tela; Lat. panuncula) threads wound around the bobbin. B. Kam. 119b אין לוקחין … ולא פ' (Ms. M. פונקנין, Ms. H. פונקין) you dare not buy from the weaver … threads of the bobbin (v. נִיר IV); Tosef. ib. XI, 11 פָּאנִיקְנִין (Var. פאנקין; anoth. var. סנאקנין, corr. acc.). | "
23041,παντόμιμοσ (pantomimos),פַּנְטוֹמִימָה,"pantomime.  [Fren. pantomime, from L. pantomīmus, from Gk. pantomimos (= pantomimic actor; lit.: ‘all-imitating’), compounded of panto, from pan (= all; see פַּן□), and mimos (= imitator; see מוּמוֹס[[illegible]]) | "
23934,πάντως,פַּנְטוֹס," (πάντως) at all events, by all means.  Y. Snh. VI, beg. 23b, v. נִיבְזִין. | "
23680,παξαμᾶς,פַּכְסְמִין, (παξαμᾶς) biscuits.  Num. R. s. 7. | 
22810,παξαμᾶς (paxamas),פַּכְסָם,biscuit.  [From Gk. paxamas (= biscuit); so called from the baker Paxamos.]  | 
24171,παπίας,פַּפְּיָיס פַּפְּיָס פַּפְּיָאס," (Παπίας) Papias, name of a Tannai.  Eduy. VII, 5, sq. (Ms. M. פפוס, corr. acc.); R. Hash. 6a (v. Rabb. D. S. a. l. note 8); Tem. III, 1. Shek. IV, 7 (early eds. פפוס; Ms. O. פפיאס, v. Rabb. D. S. a. l., p. 32, note 90). Yalk. Gen. 34; Gen. R. s. 21 פפוס (corr. acc.); Cant. R. to I, 9 פפיס. Mekh. Yithro, ʿĂmal., s. 1 פפיס. | "
1832,παπίασ (papias),אַפִּיפְיוֹר,"Pope.  [Of uncertain origin. According to Kraus the word derives from Aram. אַפִּיפֽיוֹרָא (prob. meaning ‘dignitary’), which he regards as a corruption of Gk. papias (= keeper or janitor of the palace).]  | "
24164,πάππος,פַּפּוּס," (Πάππος) Pappus, 1) P. , 1) P. b. Judah, the alleged husband of the mother of Jesus of Nazareth. Sabb. 104b (missing in editions under censorial supervision).  Tosef. Sot. V, 9 כגון פ' בן י' שהיה נועל וכ' (not שנועל) like P. b. J. who locked the door before his wife (refused to live with her on account of a suspicion); Y. ib. I, 17a bot.; Y. Kidd. IV, 66a והודה בן פ'; Gitt. 90a פ' בן י'; Num. R. s. 9 י' בן פ'.—2)Pappus (ben Judah), mentioned in connection with לוּלְיָינוֹס, q. v. Sifra B’ḥuck., Par. 2, ch. V; Y. Taan. II, 66a top פיפוס (corr. acc.); a. fr. —3)Pappus, father of R. Judah, a contemporary of R. Joshua.  Y. B. Bath. V, 15a bot.; Y. Ber. II, end, 5d.—[Gen. R. s. 21 ר' פ'; Eduy. VII, 5 פפוס Ms. M., v. פַּפְּיָיס.] | "
24172,πάπυρος,פַּפְיָיר," (cmp. πάπυρος) papyrus, linen made of papyrus.  Gen. R. s. 37, end כלי פ' garments made of papyrus; Yalk. ib. 62; Yalk. Chr. 1073. | "
23266,πάπυροσ (papyros),פַּפִּירוּס,"papyrus.  [L. papȳrus, from Gk. papyros (= papyrus), which is of unknown etymology; said to be of Egyptian origin. Fren. papier, Eng. paper, etc., are borrowed from L. papyrus.] | "
24292,παρά,פָּרָא," (παρά) with, for.  Y. R. Hash. I, 57a bot., v. אַגְרָפוֹס.—[פרא in compounds often separated, as פ' כורין פ' פורנון, v. פָּרָאכוֹרִין, פָּרָאפוֹרְנוֹן &c.] | "
362,παρὰ,*אַגְרָפוֹס," (ἄγραφος) unwritten.  Y. R. Hash. I, 57a bot. פרא בסיליאוס נומס א', cmp. Ar. h. v., a. s. v. בסיליאוס (ed. או נומוס או גריפיס) παρὰ βασιλέως ὁ νόμος ἄγραφος, for the king the law is unwritten (i.e. the king may disregard his own law). Lev. R. s. 35, beg. quot. in Ar. (missing in ed.). | "
23394,παρά (para),פָּרַ□," (before a vowel פָּר□) pref.  FW para-, par-. Used in words of Greek origin in the senses: by the side of, beside, past, beyond; contrary, wrong, irregular, abnormal.  [Gk. para-, par-, from para (= from beside, beyond, against, contrary), which is cogn. with Old I. pára (= beyond). cp. פֶּר□, פֶּרִי□, פְּרֵי□, פְּרוֹ□ I, פְּרוֹ□ II | "
