Unnamed: 0,Greek Entry,Entry,Definition
571,organon,אוֹרְגָּנִי,"organic. FW [Formed with adj. suff. □ִי from Gk. organon (= instrument, implement, tool, engine; a musical instrument which derives from IE base *werĝ- (= work, to work), whence also Gk. ergon (= work). See ‘ergon’ in my CEDEL and cp. אֶרֽגְּ in this dictionary. cp. also ארגן.]"
569,orgia,אוֹרְגְּיָה,"orgy. FW [Gk. orgia (= secret rites, orgies), related to organon (= instrument). See אוֹרֽגָּן and אוֹרְגָּנִי.]"
592,Orion,אוֹרְיוֹן,"Orion. FW [Gk. Orion, of uncertain origin.]"
611,ornithologos,אוֹרְנִיתוֹלוֹג,"ornithologist. FW [Gk. ornithologos (= one who speaks of birds), compounded of ornis, gen. ornithos (= bird), and - logos (see לוֹגוֹס).]"
607,orologion,"אוֹרְלוֹגִין,  אוֹרוֹלוֹגִין","clock, horologe, timepiece. PBH [Gk. orologion (lit.: ‘that which tells the hour’), from ora (= hour), and logos (= telling, saying). Gk. ora is cogn. with Avestic jare (= year), L. hōrnus, for *hōyōrinos (= of this year). See ‘year’ in my CEDEL. Gk. logos derives from the stem of legein (= to pick up, choose; to speak, declare); see לוֹגוֹס.]"
622,orthodoxia,אוֹרְתּוֹדוֹקְסְיָה,"orthodoxy. FW [Gk. orthodoxia (= right opinion), from orthodoxos (see אוֹרְתּוֹדוֹקְס).]"
620,orthodoxos,"אוֹרְתּוֹדוֹקְס,  אוֹרְתּוֹדוֹכְּס","orthodox. FW [Gk. orthodoxos (= having the right opinion), from orthos (= right) and doxa (= opinion), which stands for doksa and is related to dokein (= to seem good, to seem, think, believe). See ‘decent’ in my CEDEL and cp. דוֹצֶנְט.]"
619,orthographia,אוֹרְתּוֹגְרַפְיָה,"orthography. FW [Gk. orthographia (= correct writing), compounded of orthos (= right, correct), and - graphia (see גְרַפְיָה).]"
625,orthos,אוֹרְתּוֹפֶּדְיָה,"orthopedics. FW [Formed from Gk. orthos (= straight, right) and pais, gen. paidos (= child), which derives from IE base pěu- (= small, little, few). See ‘few’ in my CEDEL and cp. ‘pedo-’ ibid.]"
2111,oryza,"אֹֽרֶז,  אֽוֹרֶז","rice. PBH [Hebraization of Gk. oryza (= rice), which derives from Old Pers. brīzi, from Afghan vrižē, ultimately from Old I. vrīhí (= rice). See ‘rice’ and cp. ‘Oryza’ in my CEDEL. cp. also אָרְזִית.]"
781,othone,אֵטוּן,"thread, yarn, cord. [Of uncertain etymology. It is possibly a loan word from Egypt. ’dmy (= linen of red color). Gk. othone (= fine white linen), is prob. borrowed from Heb.]"
511,ounkia,"אוּנְקְיָא,  אוּנְקְיָה","ounce. [Gk. ounkia, from L. uncia (= the sixteenth part of a pound, an ounce), from oinicia, oincia (lit.: ‘unity’), and related to L. ūnus (= one). See ‘uncia’ in my CEDEL. cp. אוֹקֽיָה, אִינְץ׳.]"
23006,palaistine,פַּלֶשְׂתִּינָה,"Palestine. NH [From Gk. palaistine, from Heb. פּֽלֶשֶׁת (q.v.). Already Herodotus (and after him Ptolemy and Pliny) used the phrase Syrie e palaistine (= Palestinian Syria) to denote Judea and Palestine as well as the interior of the land down to the Arabian desert. Later the phrase ‘Palestinian Syria’ was shortened into ‘Palestine’, which was used already by Josephus and Philo. Since Vespasian the country was called officially ‘Palestine’. In 1948 the name was changed into ‘Israel’. Syr. פלסטינא and Arab. Falastīn go back to Gk. palaistine.]"
22888,palation,פָּלָטִין,"palace. PBH [Gk. palation, L. palātium (= palace; orig. palace built by Augustus on Palatine Hill), from Palātium (= Palatine Hill), name of the central of the seven hills of Rome. The name Palātium is prob. of Etruscan origin and related to Palēs, name of an Italian goddess of shepherds and cattle.]"
22929,palindromos,פָּלִינְדְּרוֹם,"palindrome. FW [Gk. palindromos (= running again), compounded of palin (= again) and dromos (= course), whence dromaios kamelos (= dromedary). See ‘dromedary’ in my CEDEL.]"
22721,pallake,פִּילֶגֶשׁ,"1) concubine. 2) mistress. NH [cp. Aram. פַלְקְתָא, Syr. פלקא (= concubine). cp. also Gk. pallake, pallakis (= concubine). Avestic pairika (= beautiful women seducing pious men). All these words are certainly related, but it is difficult to establish the degree of their relationship to one another. cp. פַּלְגָּס.]"
22842,pallax,פַּלְגָּס,"1) sheep thirteen months old. PBH 2) youth between boyhood and adulthood. NH [Gk. pallax (= youth, girl). See פִּילֶגֶשׁ.]"
23020,pan,פַּן,"Pan (Greek mythology). FW [Gk. pan, prob. contracted from pauson and cogn. with Old I. Pāṣán (a Vedic god, guardian and multiplier of cattle and of human possessions in general, lit. ‘nourisher’. cp. פָּנִיקָה.]"
23021,pan,פַּן□,"pan- (combining form as in פַּן־אֲמֵרִיקָנִי, ‘pan-American’). FW [Gk. pan, from pas, pasa (= all, every), which is of uncertain origin. cp. the first element in פַּנְדּוֹרָה, פָּנוֹרָמָה, פַּנְטוֹגְרָף, פַּנְקְרֵיאַס.]"
22415,pandakion,"פּוּנְדָק,  פֻּנְדָּק,  פּוּנְדְּקֵי,  פֻּנְדְּקֵי","inn, tavern, lodging place. PBH [From Gk. pandakion, from pandokos (= innkeeper, host; lit. ‘all-receiving’), which is compounded of pan (= every), which is of uncertain origin, and dokos, which stands in gradational relationship to dekesthai (= to receive), from IE base * deƙ–, deƙ– (= to take, receive, accept; acceptable, becoming, good). See ‘decent’ in my CEDEL and cp. דוֹצֶנְט and words there referred to.]"
23026,pandora,פַּנְדּוֹרָה,"Pandora (Greek mythology). FW [Gk. pandora (= Pandora; lit. ‘giver of all’, from pan- (see פַּן□) and doron (= gift); see דּוֹרוֹן.]"
23090,panther,"פַּנְתֵּר,  פַּנְטֵר","panther. PBH [Gk. panther, a word of Indian origin. cp. Old I. puṇḍárīkam (= tiger), which means perhaps lit. ‘the yellowish (animal)’, and is related to pāṇḍaraḥ (= whitish yellow).]"
23394,para,פָּרַ□,"(before a vowel פָּר□) pref.  FW para-, par-. Used in words of Greek origin in the senses: by the side of, beside, past, beyond; contrary, wrong, irregular, abnormal. [Gk. para-, par-, from para (= from beside, beyond, against, contrary), which is cogn. with Old I. pára (= beyond). cp. פֶּר□, פֶּרִי□, פְּרֵי□, פְּרוֹ□ I, פְּרוֹ□ II"
23776,parakletos,פְּרַקְלִיט,"advocate, solicitor. PBH [Gk. parakletos (= advocate), verbal adj. of parakatein (= to call to aid, summon, invite, console, exhort, encourage), from para (= beside), and kalein (= to call), which is cogn. with L. calāre (= to proclaim, call, shout).]"
23669,parallelogrammon,פָּרַלֶּלוֹגְרַם,"parallelogram. FW [Gk. parallelogrammon, properly neuter of the adj. parallelogrammos (= bounded by parallel lines), from parallelos (= parallel), and the stem of graphein (= to write). See פָּרַלֶּלִי and □גְּרַם.]"
23670,parallelos,פָּרַלֶּלִי,"parallel. FW [Gk. parallelos, formed from para (= beside; see פָּרַ□), and allelon (= of one another), from allall, contraction of allos–allon, lit. ‘the other’. See אַלֵּגוֹרֽיָה and cp. words there referred to. For the ending of פָּרַלֶּלִי see suff. □ִי.]"
23672,parallelos,פָּרַלֶּלִיזְם,parallelism. FW [Formed from Gk. parallelos (see פָּרַלֶּלִי) with suff. □ִיזֽם.]
23559,parasitos,פָּרָזִיט,"parasite. FW [Gk. parasitos (= parasite), lit.: ‘eating beside somebody’, from para (= beside; see פָּרֵ□), and sitos (= food), which is of uncertain origin.]"
3367,pardalis,בַּרְדְּלָס,"panther. PBH [Borrowed from Gk. pardalis (= panther), which itself is prob. a Sem. loan word. See ברד II.]"
23464,parodia,פָּרוֹדְיָה,"parody. FW [Gk. parodia (= parody, burlesque), from para (= from, beside; see פָּרַ□), and ode (= song). See אוֹדָה.]"
23508,paronomasia,פָּרוֹנוֹמַסְיָה,"paronomasia. FW [Gk. paronomasia (= play upon words which sound similar), from paronomazein (= to call with a slight change of name; lit. ‘to name beside’), from para (= beside; see פָּרַ□), and onomazein (= to call, name), from onoma (= name). See נוֹמִינָלִי.]"
23438,parresia,"פַּרְהֶסְיָא,  פַּרְהֶסְיָה","openness, frankness, publicity. PBH [Gk. parresia (= outspokenness, frankness, freedom of speech), which stands for panresia, a word compounded of pan, neuter of pas (= all, every; see פַּן□), and retos (= stated). See רֶטוֹרִי and פרסם.]"
23712,parresia,פרסם,"to publish, announce; to advertise, publicize. [According to some scholars related to Syr. פַּרְסִי (= he made known, openly), אֶתְפַּרְסִי (= was made known openly), and prob. derived from פרס I (= to spread, extend). Others connect פַּרֽסִי etc. with Heb. פָּשָׂה (see פשׂה). Still others see in פִּרְסֵם a loan word from Gk. parresia or parresis (= outspokenness, frankness, freedom of speech). In both cases the additorial ם is difficult to explain.] | — Pi.  פִּרְסֵם 1) he announced; PBH 2) he published, advertised. NH — Pu.  פֻּרְסַם 1) was announced, was publicized; PBH 2) was published, was advertised. NH — Hith.  הִתְפַּרְסֵם 1) he became famous; PBH 2) it was published. NH "
23904,pathetikos,פָּתֶטִי,"pathetic. FW [Back formation from Gk. pathetikos (= capable of emotion), from pathetos (= subject to suffering), verbal adj. of pathein (= to suffer). See פָּתוֹס and suff. □ִי.]"
23891,pathos,פָּתוֹס,"pathos. FW [Gk. pathos (= suffering, passion, misfortune, calamity), related to pathein, paschein (= to suffer), penthos (= grief, sorrow). cp. פָּתֶטִי, the first element in פָּתוֹלוֹגְיָה and the second element in סִימְפַּתְיָה.]"
22810,paxamas,פַּכְסָם,biscuit. PBH [From Gk. paxamas (= biscuit); so called from the baker Paxamos.]
22691,peganon,פֵּיגָם,"the herb rue. PBH [From Gk. peganon (= the herb rue), which is prob. related to pegnunai (= to make firm); from IE base *pāĝ–, * pāk̑– (= to join together). See פָּצִיפִיזְם.]"
22223,pegma,פִּגּוּם,"1) semicircular turret. PBH 2) scaffolding. NH [From Gk. pegma (= anything fastened together, framework, scaffold), which derives from IE base * pāƙ–, *pāĝ– (= to join together, make firm, fasten, fix). See פָּצִיפִיסְט and cp. words there referred to.]"
22756,peisis,פיס,"to appease, pacify. [Borrowed from Gk. peisis (= persuasion), from IE base *bheidh–, * bhidh– (= to persuade, compel; to trust), whence also L. fīdere (= to trust, confide in), fidēs (= faith, confidence), foedus (= compact, treaty). See ‘bid’ in my CEDEL and cp. פֶדֶרָטִיבִי.] | — Pi.  פִּיֵּס 1) he appeased, pacified, reconciled; 2) he soothed, mollified. — Pu.  פֻּיַּס was appeased, was pacified, was reconciled. — Hith.  הִתֽפַּיֵּס he was persuaded, became appeased, became pacified, became reconciled. — Hiph.  הֵפִיס he appeased, pacified. "
23374,pekos,פֶּֽקֶס,"woollike fringe (on gourds and cucumbers). PBH [From Gk. pekos (= uncombed wool, fleece), which is related to pekein (= to comb, shear), L. pectere (= to comb, shear). These words derive from IE base * peƙ- (= to pluck wool or hair). See ‘fee’ (= cattle, money) in my CEDEL.]"
22942,pelamys,פַּלְמוּדָה,"a kind of a fish, now identified with Pelamys sarda. PBH [Gk. pelamys (= young tunny), which prob. derives from pelos (= mud) and was so called in allusion to its habitat. See פִּילוֹמָא.]"
22731,peloma,"פִּילוֹמָא,  פִּילוֹמָה","mud. PBH [Gk. peloma, from pelos (= mud, clay). cp. פַּלְמוּדָה.]"
23039,pentagonon,פֶּנְטָגוֹן,"פֶּנְטִיגוֹן PBH pentagon. FW, [Gk. pentagonon, neuter of the adj. pentagonos (lit.: ‘five-cornered’), which is compounded of penta, from pente (= five), and gonos, from the stem of gonia (= corner, angle). cp. the first element in פֶּנְטָטוֹנִי and the second element in טְרִיגוֹן.]"
23633,peri,פֶּרִיסְקוֹפּ,"periscope. FW [Formed from Gk. peri (= around, about), and skopein (= to look at, examine). See פֶּרִי□ and □סְקוֹפּ.]"
23595,peri,פֶּרִי□,"peri- (used in words of Greek origin in the sense ‘around, about, enclosing’). FW [Gk. peri–, from peri (= around, about, beyond), cogn. with Old I. pári (= around, about, through), Gk. para (= from beside, beyond, against, contrary to). See פָּרַ□.]"
23625,perimetros,פֶּרִימֶטֶר,"perimeter. FW [Gk. perimetros, from peri (= around, about; see פֶּרִי□), and metron (= measure). See מֶטֶר.]"
23606,periodos,פֶּרְיוֹדָה,"period. [Gk. periodos (= circuit, compass, cycle, period of time), lit. (= way round), from peri (= around, about; see פֶּרִי□), and odos (= way), for the etymology of which see מֶתּוֹדָה.]"
23638,periphereia,פֶּרִיפֶרְיָה,"periphery. FW [Gk. periphereia (= circumference), lit. ‘a carrying round’, from peripherein (= to carry round), from peri (= around, about), and pherein (= to bear, carry). See פֶּרִי□ and אֲנָפוֹרָה.]"
1917,Persikon,אֲפַרְסֵק,"peach. PBH [A loan word from Gk. Persikon (= peach), short for Persikon melon (= lit.: ‘Persian apple’). The אֲ□ in אֲפַרְסֵק is prosthetic. cp. var. פַּרְסֵק.]"
22667,petroselinon,פֶּטְרוֹסִילְיָה,"petroselinum, parsley. FW [From Gk. petroselinon (= rock parsley), which is compounded of petra (= rock; see פֶּטְרוֹלוֹגְיָה), and selinon (= celery), a word of unknown etymology.]"
23333,phakelos,פָּקוֹל,"cotton tuft (in the Talmud used only in the pl. פָּקוֹלִין, ‘cotton tufts’). PBH [From Gk. phakelos (= bundle, fascicle), which is of uncertain origin.]"
23073,phanos,פָּנָס,"lamp, lantern. PBH [Gk. phanos (of s.m.), from the stem phainein (= to make appear, show, shine). See פַנְטַסְיָה.]"
23049,phantasia,פַנְטַסְיָה,"fantasy. FW [Gk. phantasia (= look, appearance, imagination, image), from phantazein (= to make visible, display), from the stem of phainein (= to make appear, show; to shine), whence also phanos (= torch), phanoras (= visible, manifest, illustrious); related to phaos, phos (= light). See פוֹטוֹ□ and cp. פֶנוֹמֶן. cp. also פָּנָס and the second element in צֶלּוֹפָן and in תֵּיאוֹפַנְיָה. For the ending of פַנְטַסְיָה see suff. □יָה.]"
