Unnamed: 0,Greek Entry,Entry,Definition,ID
556,oct,אוֹקְטָן,"octane (a hydrocarbon of the methane series C 8H 18). FW [Coined from Gk. oct-, combining form meaning ‘eight’, and - ane, suff. used to form names of saturated hydrocarbons.]",1196
392,ode,אוֹדָה,"ode. FW [Gk. ode, contraction of aoide (= song), which is related to aeido (= sing), which prob. is cogn. with aedon (= nightingale), aude (= voice, tone, sound), audao (= I talk, speak). cp. ‘ode’ and words there referred to in my CEDEL.]",1197
393,odon,אוֹדוֹנְטוֹלוֹגְיָה,"odontology. FW [Compounded of Gk. odon (= tooth) and of - logia (see □לוֹגְיָה). Gk. odon was assimilated from edont, prob. orig. a pres. part. of IE base *ed- (= to eat), and lit. means ‘that which eats’. See ‘tooth’ in my CEDEL and cp. the second element in מַסְטוֹדוֹן.]",1198
16110,odon,מַסְטוֹדוֹן,"mastodon. FW [Modern. L. mastodon, compounded of Gk. mastos (= breast), and of Gk. odon, genitive odontos, which prob. was orig. a pres. part. of IE base ed (= to eat) and lit. means ‘that which eats’ (see ‘tooth’ in my CEDEL).]",1199
397,Odysseia,אוֹדִיסֵיָה,"the Odyssey (used also figuratively for any long wanderings). FW [Gk. Odysseia, from Odysseus.]",1200
4686,Odysseus,ד,"The fourth letter of the Hebrew alphabet. Its name, ‘Daleth’, lit. means ‘door’ (see דֶּלֶת); so called in allusion to the ancient Heb. form of this letter, representing a house (cp. דֶּלְתָּא). In PBH it has the numerical value four. ד alternates with ז (cp. e.g. גדד and גזז, נדר and נזר, דרשׁ and זרשׁ, Heb. דְּבוֹרָה and JAram. זִיבּוֹרָא). It also alternates with ט (cp. Heb. דִּבָּה, Aram. טִבָּא and Syr. טֶבָּא). ד also alternates with ת (cp. e.g. בדל and בתל, בדק I and בתק). In Arab. the corresponding consonant is d, sometimes dh (cp. e.g. חדל with Arab. ḥadhala, נדר with Arab. nadhara, קדר with Arab. qadhara). For the interchangeability of ד and ל cp. L. lacruma, lacrima (= tear), from Old L. dacruma, which is a loan word from Gk. dakruma. cp. also L. Ulixes, equivalent to Gk. Odysseus. ",1201
1240,oeides,"אֶלִּיפְּסוֹאִיד,  אֶלִּפְּסוֹאִיד","ellipsoid. NH [Formed from L. ellipsis (see אֶלִּיפּֽסָה) and Gk. oeides (= like), from eidos (= form, shape). See אִידֵיאָה.]",1202
23403,oeides,פָּרַבּוֹלוֹאִיד,"paraboloid. FW [Compounded of Modern L. parabola (see פֶָּרַבּוֹלָה) and Gk. oeides (= like), from eidos (= form, shape). See אִיִדֶאָה.]",1203
480,ogmos,אוֹמָן,"row of corn in the field. PBH [Of uncertain origin; possibly related to Arab. ’immān (of s.m.), or a loan word from Gk. ogmos (= row, line), which stands in gradational relationship to agein (= to lead), for whose etymology see ‘agent’ (adj.) in my CEDEL.]",1204
1988,oikomenikos,אֶקוּמֶנִי,"ecumenic, ecumenical. FW [Late L. oecūmenicus, from Gk. oikomenikos (= open to the whole world), from oikumene (= the inhabited world), from oikein (= to inhabit), from oikos (= house, abode, dwelling).]",1205
1990,oikonomia,אֶקוֹנוֹמְיָה,"economy. FW [L. oeconomia, from Gk. oikonomia (of s.m.), from oikonomos (= the manager of a household, steward), which is compounded of oikos (= house, dwelling, place to live in), and nomos (= managing). cp. the first element in אֶקֹולוֹגְיָה. For the ending of אֶקוֹנוֹמְיָה see suff. □יָה.]",1206
1939,oisun,אַצָּה,"alga, seaweed. PBH [Perhaps from Gk. oisun, oisuon (= a kind of a willow), which are related to itea, eitea (= willow).]",1207
558,okeanos,אוֹקְיָנוֹס,"ocean. PBH [Gk. okeanos (= the great river encompassing the whole earth), hence ‘the great Outward Sea’ (opposed to the Inward or Mediterranean), the Ocean, which is of uncertain etymology.]",1208
553,oktaedron,אוֹקְטָאֶדֶר,"octahedron (geometry). FW [Gk. oktaedron, neuter of the adjective oktaedros (= eight-sided), compounded of okta- (= eight) and edra (= seat; base, side, face). See ‘octa-’ and ‘hedron’ in my CEDEL.]",1209
465,oligarchia,אוֹלִיגַרְכְיָה,"oligarchy. FW [Gk. oligarchia (= government by a few persons, oligarchy), from oligarches (= oligarch), which is compounded of oligos (= small, little; in the pl. ‘few’), and archos (= leader, chief, ruler). See ‘oligo-’ and ‘-arch’ in my CEDEL.]",1210
466,Olympias,אוֹלִימְפְּיָאדָה,"Olympiad. [Gk. Olympias, from olympia (a district in Elis in ancient Greece, where the Olympian games were held), from f. of olympios (= pertaining to Olympus or Olympia), from olympos (= Olympus), which is of unknown etymology.]",1211
487,one,"אוֹן,  אוֹנָה,  אוֹנִי","deed of purchase. PBH [Gk. one (= buying, purchasing; deed of purchase), which is cogn. with Old I. vasnáh (= purchase money), vasnám (= reward), L. vēnum or vēnus (= sale), vēnālis (= that which can be bought). See ‘venal’ in my CEDEL. cp. the second element in אַפֽסַנְיָה.]",1212
21014,onkinos,עְֹגֶן,"anchor. NH [From Talmudic הוֹגִין, עוֹגִין, which is prob. borrowed from Gk. onkinos (= hook), from onkos (of s.m.), which stands in gradational relationship to Gk. ankos (= a bend, hollow), ankon (= bend of the arm, elbow), ankulos (= crooked, curved), ankula (= anchor). See אוּנְקָל.",1213
494,onomatopoiía,אוֹנוֹמָטוֹפֵּיָה,"onomatopoeia. FW [Late L. onomatopoeia, from Gk. onomatopoiía (= the formation of a word in imitation of a sound; lit.: ‘name-making’), from onoma, gen. onomatos (= name), and a derivative of poiein (= to make). See נוֹמִינָלִי and פִּיּוּט.]",1214
1603,onyx,"אָנֵךְ,  אוֹנֵךְ","onyx. PBH [Gk. onyx, gen. onyxos (= fingernail, claw; onyx), cogn. with Old I. angriḥ, amhriḥ (= foot), L. anguis (= nail, claw). cp. ‘nail’ (n.) in my CEDEL.]",1215
533,opion,"אוֹפְּיוּם,  אוֹפְיוֹן","opium. FW [L. opium, resp. directly from Gk. opion (= poppy juice), from Gk. opos (= vegetable juice).]",1216
533,opos,"אוֹפְּיוּם,  אוֹפְיוֹן","opium. FW [L. opium, resp. directly from Gk. opion (= poppy juice), from Gk. opos (= vegetable juice).]",1217
1572,ops,אַנְטִילוֹפָּה,"antelope. FW [Eng. antelope, from Med. Gk. antholops, name of a fabulous animal, which prob. means ‘flower eye’, from Gk. anthos (= flower), and ops (= eye). For the etymology of Gk. ops see אוֹפְּטִי. cp. the first element in אַנְתּוֹלוֹגְיָה and the second in קַנְקַנְתּוּם.]",1218
1783,ops,אֶפּוֹס,"epos. FW [Gk. epos (= word, speech, tale, song; in pl. ‘epic poetry’). Related to Gk. ops (= voice), ossa (= voice tale), and cogn. with L. vox (= voice). cp. אֶפִּי, אֶפִּיקָה and the first element in אֶפּוֹפֵּיָה.]",1219
1884,opsis,אֶפְעֶה,"viper. [Prob. lit. ‘the hissing animal’ and derived from פעה (= to groan, cry). cp. Aram. אַפְעָא (= viper), from פְּעָא (= it bleated), Arab. af‘am (= viper), Ethiop. ’af‘ōt. cp. also Coptic efōt (= a kind of a crocodile). According to Aharoni אֶפְעֶה is identical with Echis colorata. Gk. opsis (= snake) is perhaps a loan word from Heb. אֶפְעֶה or Aram. אַפְעָא.]",1220
1879,opsonia,אַפְסַנְיָה,"supply for an army, provision, catering. PBH [Gk. opsonia (= purchase of fish or other victuals), from opsones (= one who buys fish or other victuals, caterer, purveyor), which is compounded of opson (= meat, fish), which is of uncertain origin, and oneisthai (= to buy food), for whose etymology see אוֹן II.]",1221
524,optos,אוֹפְּטוֹמֶטְרִיָּה,"optometry. FW [Compounded of Gk. optos (see אוֹפְּטִי) and - metria (= measure of), from metron (= measure). See ‘metry’ in my CEDEL.]",1222
525,optos,אוֹפְּטִי,"optic, optical. NH [Formed with adj. suff. □ִי from Gk. optos (= seen; visible), verbal adj. of opsomay (= I shall see), whence also ops, gen. opos (= eye, face), opsis (= sight). See ‘optic’ in my CEDEL.]",1223
607,ora,"אוֹרְלוֹגִין,  אוֹרוֹלוֹגִין","clock, horologe, timepiece. PBH [Gk. orologion (lit.: ‘that which tells the hour’), from ora (= hour), and logos (= telling, saying). Gk. ora is cogn. with Avestic jare (= year), L. hōrnus, for *hōyōrinos (= of this year). See ‘year’ in my CEDEL. Gk. logos derives from the stem of legein (= to pick up, choose; to speak, declare); see לוֹגוֹס.]",1224
570,organon,אוֹרְגָּן,"organ. FW [From L. organum, from Gk. organon (= instrument; bodily organ; musical instrument), which is related to orgia (= secret rites, orgies), and in gradational relationship to ergon (= work).]",1225
571,organon,אוֹרְגָּנִי,"organic. FW [Formed with adj. suff. □ִי from Gk. organon (= instrument, implement, tool, engine; a musical instrument which derives from IE base *werĝ- (= work, to work), whence also Gk. ergon (= work). See ‘ergon’ in my CEDEL and cp. אֶרֽגְּ in this dictionary. cp. also ארגן.]",1226
1508,organon,אַנְאוֹרְגָּנִי,inorganic. FW [Formed from privative pref. an- and Gk. organon (= instrument). cp. Gk. anorganos (= without instruments) and see אוֹרֽגָנִי.],1227
2075,organon,ארגן,to organize. [Denominated from Gk. organon (= instrument).] | — Pi.  אִרְגֵּן he organized; he arranged. — Pu.  אֻרְגַּן was organized; was arranged. — Hith.  הִתֽאַרְגֵּן (of s.m.). ,1228
15226,organon,מִיקְרוֹאוֹרְגָּנִיזְם,"microorganism. FW [Compounded of מִיקְרוֹ□ and Gk. organon (= instrument, implement, tool, engine), and suff. □ִיזְמ.]",1229
26976,organon,רֵיאוֹרְגָנִיזַצְיָה,"reorganization. FW [Formed from L. re– (= back, again), and Med. L. organizātiō (= organization), from organizātus, p. part. of organizāre (= to organize), from L. organum (= organ), from Gk. organon. See אוֹרְגָּנִי and suff. □ַצֽיָה.]",1230
569,orgia,אוֹרְגְּיָה,"orgy. FW [Gk. orgia (= secret rites, orgies), related to organon (= instrument). See אוֹרֽגָּן and אוֹרְגָּנִי.]",1231
592,Orion,אוֹרְיוֹן,"Orion. FW [Gk. Orion, of uncertain origin.]",1232
611,ornithologos,אוֹרְנִיתוֹלוֹג,"ornithologist. FW [Gk. ornithologos (= one who speaks of birds), compounded of ornis, gen. ornithos (= bird), and - logos (see לוֹגוֹס).]",1233
612,ornithologos,אוֹרְנִיתוֹלוֹגְיָה,"ornithology. FW [Modern L. ornithologia, from Gk. ornithologos. See אוֹרֽנִיתוֹלוֹג and suff. □יָה.]",1234
607,orologion,"אוֹרְלוֹגִין,  אוֹרוֹלוֹגִין","clock, horologe, timepiece. PBH [Gk. orologion (lit.: ‘that which tells the hour’), from ora (= hour), and logos (= telling, saying). Gk. ora is cogn. with Avestic jare (= year), L. hōrnus, for *hōyōrinos (= of this year). See ‘year’ in my CEDEL. Gk. logos derives from the stem of legein (= to pick up, choose; to speak, declare); see לוֹגוֹס.]",1235
622,orthodoxia,אוֹרְתּוֹדוֹקְסְיָה,"orthodoxy. FW [Gk. orthodoxia (= right opinion), from orthodoxos (see אוֹרְתּוֹדוֹקְס).]",1236
620,orthodoxos,"אוֹרְתּוֹדוֹקְס,  אוֹרְתּוֹדוֹכְּס","orthodox. FW [Gk. orthodoxos (= having the right opinion), from orthos (= right) and doxa (= opinion), which stands for doksa and is related to dokein (= to seem good, to seem, think, believe). See ‘decent’ in my CEDEL and cp. דוֹצֶנְט.]",1237
619,orthographia,אוֹרְתּוֹגְרַפְיָה,"orthography. FW [Gk. orthographia (= correct writing), compounded of orthos (= right, correct), and - graphia (see גְרַפְיָה).]",1238
625,orthos,אוֹרְתּוֹפֶּדְיָה,"orthopedics. FW [Formed from Gk. orthos (= straight, right) and pais, gen. paidos (= child), which derives from IE base pěu- (= small, little, few). See ‘few’ in my CEDEL and cp. ‘pedo-’ ibid.]",1239
2111,oryza,"אֹֽרֶז,  אֽוֹרֶז","rice. PBH [Hebraization of Gk. oryza (= rice), which derives from Old Pers. brīzi, from Afghan vrižē, ultimately from Old I. vrīhí (= rice). See ‘rice’ and cp. ‘Oryza’ in my CEDEL. cp. also אָרְזִית.]",1240
514,osme,אוֹסְמִיּוֹן,"osmium (chemistry). FW [Modern L. osmium, coined by its discoverer, the English chemist Smithson Tennant in 1803 from Gk. osme (= smell, odor), which is cogn. with L. odor (= smell, odor); so called because of the strong odor of its oxide. See ‘odor’ in my CEDEL and cp. ‘osmium’ and words there referred to ibid.]",1241
781,othone,אֵטוּן,"thread, yarn, cord. [Of uncertain etymology. It is possibly a loan word from Egypt. ’dmy (= linen of red color). Gk. othone (= fine white linen), is prob. borrowed from Heb.]",1242
426,ou,אוּטוֹפְּיָה,"Utopia. FW [Modern L. Utopia, coined by Sir Thomas Moore (1779–1852) from Gk. ou (= not), and topos (= place). See ‘topic’ in my CEDEL.]",1243
511,ounkia,"אוּנְקְיָא,  אוּנְקְיָה","ounce. [Gk. ounkia, from L. uncia (= the sixteenth part of a pound, an ounce), from oinicia, oincia (lit.: ‘unity’), and related to L. ūnus (= one). See ‘uncia’ in my CEDEL. cp. אוֹקֽיָה, אִינְץ׳.]",1244
609,Ouranos,אוּרָנוּס,"1) the god of heaven, husband of Gaia, the Earth goddess (Greek mythology). 2) name of a planet. FW [L., from Gk. Ouranos, from ouranos (= heaven, sky), which prob. is cogn. with Old I. Várunah (= the god of the evening sky) in Hindu mythology. cp. אוּרַנְיוּם.]",1245
2214,ouranos,אַרְצָן,"tellurium (chemistry). NH [Loan translation from Modern L. tellūrium, which was coined by the German chemist Martin Heinrich Klaproth in 1798 from L. tellūs, gen. tellūris (= earth), to denote this element as the opposite of the one called by him uranium (after Gk. ouranos (= sky, heaven).]",1246
26185,oxeros,קרס,"to turn sour. [Related to Aram. קֽרַס, אַקְרֵס (= it turned sour), and to Arab. qaraṣa (= he pinched, nipped, tweaked; he scratched, bit, stung). This is a Sem. base and has nothing in common with Gk. oxeros (= sour), as many scholars would have it.] | — Hiph.  הִקֽרִיס it turned sour. ",1247
407,ozein,אוֹזוֹן,"ozone. FW [Ger. Ozon, coined by the German chemist Christian Friedrich Schönbein in 1840 from Gk. ozein (= to smell); so called by him because of its strong smell. See ‘ozo-’ in my CEDEL.]",1248
22266,paidagogia,פֶּדָגוֹגְיָה,"pedagogy, education. FW [Fren. pédagogie, from L. paedagōgia, from Gk. paidagogia (= attendance on children, education, culture), properly ‘office of the paidagogos’. See פֶּדָגוֹג and suff. □יָה.]",1249
